;index;BlockID;Frame;StopWatch;PosX;PosY;PosZ;User;Conditions;CircuitID;UX
833;177;0;179;2,445526;2,2517;0,8906;0,5506;User18;3DMouse;Circuit1;PathTracing
834;178;0;180;2,459362;2,3117;0,8906;0,5506;User18;3DMouse;Circuit1;PathTracing
835;179;0;181;2,472626;2,3631;0,8906;0,5506;User18;3DMouse;Circuit1;PathTracing
836;180;0;182;2,488083;2,4146;0,8906;0,5506;User18;3DMouse;Circuit1;PathTracing
837;181;0;183;2,501854;2,4557;0,8906;0,5506;User18;3DMouse;Circuit1;PathTracing
838;182;0;184;2,514141;2,4909;0,8906;0,5506;User18;3DMouse;Circuit1;PathTracing
839;183;0;185;2,529228;2,5269;0,8906;0,5506;User18;3DMouse;Circuit1;PathTracing
840;184;0;186;2,543262;2,5603;0,8906;0,5514;User18;3DMouse;Circuit1;PathTracing
841;185;0;187;2,559357;2,5894;0,8906;0,5523;User18;3DMouse;Circuit1;PathTracing
842;186;0;188;2,571918;2,6143;0,8906;0,5523;User18;3DMouse;Circuit1;PathTracing
843;187;0;189;2,586147;2,6417;0,8906;0,5523;User18;3DMouse;Circuit1;PathTracing
844;188;0;190;2,598656;2,6691;0,8906;0,5523;User18;3DMouse;Circuit1;PathTracing
845;189;0;191;2,613354;2,706;0,8906;0,5523;User18;3DMouse;Circuit1;PathTracing
846;190;0;192;2,629108;2,7471;0,8906;0,5523;User18;3DMouse;Circuit1;PathTracing
847;191;0;193;2,642792;2,79;0,8906;0,5523;User18;3DMouse;Circuit1;PathTracing
848;192;0;194;2,655975;2,8294;0,8906;0,5523;User18;3DMouse;Circuit1;PathTracing
849;193;0;195;2,670761;2,862;0,8906;0,5523;User18;3DMouse;Circuit1;PathTracing
850;194;0;196;2,683765;2,8791;0,8906;0,5523;User18;3DMouse;Circuit1;PathTracing
851;195;0;197;2,697083;2,8817;0,8906;0,5523;User18;3DMouse;Circuit1;PathTracing
852;196;0;198;2,711803;2,8843;0,8906;0,5523;User18;3DMouse;Circuit1;PathTracing
853;197;0;199;2,726082;2,8843;0,888;0,5523;User18;3DMouse;Circuit1;PathTracing
854;198;0;200;2,739952;2,8843;0,8683;0,554;User18;3DMouse;Circuit1;PathTracing
855;199;0;201;2,754288;2,8843;0,8237;0,554;User18;3DMouse;Circuit1;PathTracing
856;200;0;202;2,767975;2,8834;0,7594;0,554;User18;3DMouse;Circuit1;PathTracing
857;201;0;203;2,780952;2,8809;0,6917;0,5549;User18;3DMouse;Circuit1;PathTracing
858;202;0;204;2,795708;2,8791;0,6248;0,5643;User18;3DMouse;Circuit1;PathTracing
859;203;0;205;2,808937;2,8791;0,5528;0,5849;User18;3DMouse;Circuit1;PathTracing
860;204;0;206;2,822872;2,8791;0,4808;0,6054;User18;3DMouse;Circuit1;PathTracing
861;205;0;207;2,837765;2,8791;0,4114;0,632;User18;3DMouse;Circuit1;PathTracing
862;206;0;208;2,851505;2,8791;0,348;0,6672;User18;3DMouse;Circuit1;PathTracing
863;207;0;209;2,863415;2,8791;0,2888;0,7109;User18;3DMouse;Circuit1;PathTracing
864;208;0;210;2,878529;2,8791;0,2426;0,7546;User18;3DMouse;Circuit1;PathTracing
865;209;0;211;2,892281;2,8791;0,2108;0,7949;User18;3DMouse;Circuit1;PathTracing
866;210;0;212;2,905838;2,8791;0,1826;0,8309;User18;3DMouse;Circuit1;PathTracing
867;211;0;213;2,920929;2,8791;0,1543;0,8669;User18;3DMouse;Circuit1;PathTracing
868;212;0;214;2,934025;2,8791;0,1251;0,9029;User18;3DMouse;Circuit1;PathTracing
869;213;0;215;2,948154;2,8791;0,1003;0,9312;User18;3DMouse;Circuit1;PathTracing
870;214;0;216;2,963139;2,8791;0,0788;0,9534;User18;3DMouse;Circuit1;PathTracing
871;215;0;217;2,978664;2,8791;0,0651;0,974;User18;3DMouse;Circuit1;PathTracing
872;216;0;218;2,992874;2,8791;0,0626;0,9972;User18;3DMouse;Circuit1;PathTracing
873;217;0;219;3,006275;2,8791;0,0626;1,0263;User18;3DMouse;Circuit1;PathTracing
874;218;0;220;3,021389;2,8791;0,0626;1,0503;User18;3DMouse;Circuit1;PathTracing
875;219;0;221;3,035542;2,8791;0,0626;1,07;User18;3DMouse;Circuit1;PathTracing
876;220;0;222;3,047504;2,8826;0,0626;1,0794;User18;3DMouse;Circuit1;PathTracing
877;221;0;223;3,062088;2,886;0,0626;1,0889;User18;3DMouse;Circuit1;PathTracing
878;222;0;224;3,07626;2,9014;0,0626;1,0889;User18;3DMouse;Circuit1;PathTracing
879;223;0;225;3,089626;2,9237;0,0626;1,0889;User18;3DMouse;Circuit1;PathTracing
880;224;0;226;3,104282;2,952;0,0626;1,0889;User18;3DMouse;Circuit1;PathTracing
881;225;0;227;3,11879;2,9777;0,0626;1,0906;User18;3DMouse;Circuit1;PathTracing
882;226;0;228;3,133926;2,9871;0,0771;1,106;User18;3DMouse;Circuit1;PathTracing
883;227;0;229;3,146732;2,9871;0,0994;1,1514;User18;3DMouse;Circuit1;PathTracing
884;228;0;230;3,160622;2,9871;0,1217;1,1969;User18;3DMouse;Circuit1;PathTracing
885;229;0;231;3,173512;2,9871;0,1448;1,2474;User18;3DMouse;Circuit1;PathTracing
886;230;0;232;3,188122;2,9871;0,1671;1,3006;User18;3DMouse;Circuit1;PathTracing
887;231;0;233;3,203053;2,9871;0,18;1,3512;User18;3DMouse;Circuit1;PathTracing
888;232;0;234;3,21534;2,9871;0,1851;1,3914;User18;3DMouse;Circuit1;PathTracing
889;233;0;235;3,229286;2,9871;0,1877;1,4257;User18;3DMouse;Circuit1;PathTracing
890;234;0;236;3,244217;2,994;0,1903;1,4523;User18;3DMouse;Circuit1;PathTracing
891;235;0;237;3,256725;3,0069;0,1946;1,4814;User18;3DMouse;Circuit1;PathTracing
892;236;0;238;3,271145;3,0197;0,1988;1,5106;User18;3DMouse;Circuit1;PathTracing
893;237;0;239;3,283943;3,0317;0,2057;1,5492;User18;3DMouse;Circuit1;PathTracing
894;238;0;240;3,296932;3,0403;0,2143;1,5963;User18;3DMouse;Circuit1;PathTracing
895;239;0;241;3,311302;3,0403;0,2143;1,6614;User18;3DMouse;Circuit1;PathTracing
896;240;0;242;3,324619;3,0403;0,2143;1,7472;User18;3DMouse;Circuit1;PathTracing
897;241;0;243;3,338902;3,0403;0,2143;1,8397;User18;3DMouse;Circuit1;PathTracing
898;242;0;244;3,353687;3,0403;0,2143;1,9323;User18;3DMouse;Circuit1;PathTracing
899;243;0;245;3,366955;3,0403;0,2143;2,0206;User18;3DMouse;Circuit1;PathTracing
900;244;0;246;3,379501;3,0403;0,2143;2,1029;User18;3DMouse;Circuit1;PathTracing
901;245;0;247;3,393768;3,0403;0,2143;2,1749;User18;3DMouse;Circuit1;PathTracing
902;246;0;248;3,405586;3,0403;0,2143;2,2374;User18;3DMouse;Circuit1;PathTracing
903;247;0;249;3,420227;3,036;0,2143;2,3026;User18;3DMouse;Circuit1;PathTracing
904;248;0;250;3,433628;3,03;0,2143;2,372;User18;3DMouse;Circuit1;PathTracing
905;249;0;251;3,447502;3,024;0,2143;2,4414;User18;3DMouse;Circuit1;PathTracing
906;250;0;252;3,461742;3,0223;0,2143;2,5109;User18;3DMouse;Circuit1;PathTracing
907;251;0;253;3,475746;3,0223;0,2143;2,5717;User18;3DMouse;Circuit1;PathTracing
908;252;0;254;3,49033;3,0223;0,2143;2,618;User18;3DMouse;Circuit1;PathTracing
909;253;0;255;3,505215;3,0223;0,2143;2,6403;User18;3DMouse;Circuit1;PathTracing
910;254;0;256;3,519642;3,0249;0,2143;2,642;User18;3DMouse;Circuit1;PathTracing
911;255;0;257;3,531136;3,036;0,2143;2,642;User18;3DMouse;Circuit1;PathTracing
912;256;0;258;3,546112;3,0523;0,2143;2,642;User18;3DMouse;Circuit1;PathTracing
913;257;0;259;3,560291;3,0686;0,2143;2,642;User18;3DMouse;Circuit1;PathTracing
914;258;0;260;3,572441;3,0789;0,2143;2,642;User18;3DMouse;Circuit1;PathTracing
915;259;0;261;3,586433;3,0789;0,2143;2,642;User18;3DMouse;Circuit1;PathTracing
916;260;0;262;3,596497;3,0789;0,2143;2,642;User18;3DMouse;Circuit1;PathTracing
917;261;0;263;3,61026;3,0789;0,2143;2,642;User18;3DMouse;Circuit1;PathTracing
918;262;0;264;3,622421;3,0789;0,2143;2,642;User18;3DMouse;Circuit1;PathTracing
919;263;0;265;3,63483;3,0789;0,2143;2,642;User18;3DMouse;Circuit1;PathTracing
920;264;0;266;3,645035;3,0789;0,2143;2,642;User18;3DMouse;Circuit1;PathTracing
921;265;0;267;3,656559;3,0789;0,2143;2,642;User18;3DMouse;Circuit1;PathTracing
922;266;0;268;3,669159;3,0789;0,2143;2,642;User18;3DMouse;Circuit1;PathTracing
923;267;0;269;3,679684;3,0789;0,21;2,642;User18;3DMouse;Circuit1;PathTracing
924;268;0;270;3,694504;3,0789;0,2057;2,642;User18;3DMouse;Circuit1;PathTracing
925;269;0;271;3,706776;3,0789;0,1928;2,6412;User18;3DMouse;Circuit1;PathTracing
926;270;0;272;3,721924;3,0789;0,174;2,636;User18;3DMouse;Circuit1;PathTracing
927;271;0;273;3,736496;3,0754;0,1457;2,6274;User18;3DMouse;Circuit1;PathTracing
928;272;0;274;3,750462;3,0566;0,0977;2,612;User18;3DMouse;Circuit1;PathTracing
929;273;0;275;3,76363;3,0009;0,0326;2,5914;User18;3DMouse;Circuit1;PathTracing
930;274;0;276;3,778809;2,9177;-0,0403;2,5786;User18;3DMouse;Circuit1;PathTracing
931;275;0;277;3,793251;2,8346;-0,1132;2,5657;User18;3DMouse;Circuit1;PathTracing
932;276;0;278;3,80648;2,7351;-0,1834;2,5649;User18;3DMouse;Circuit1;PathTracing
933;277;0;279;3,82169;2,6357;-0,2332;2,5649;User18;3DMouse;Circuit1;PathTracing
934;278;0;280;3,837238;2,544;-0,2829;2,5649;User18;3DMouse;Circuit1;PathTracing
935;279;0;281;3,851501;2,4583;-0,3206;2,5649;User18;3DMouse;Circuit1;PathTracing
936;280;0;282;3,865162;2,394;-0,3429;2,5649;User18;3DMouse;Circuit1;PathTracing
937;281;0;283;3,879547;2,3451;-0,3789;2,5649;User18;3DMouse;Circuit1;PathTracing
938;282;0;284;3,894863;2,3006;-0,402;2,5649;User18;3DMouse;Circuit1;PathTracing
939;283;0;285;3,909294;2,2774;-0,4106;2,5649;User18;3DMouse;Circuit1;PathTracing
940;284;0;286;3,922749;2,2603;-0,4217;2,5649;User18;3DMouse;Circuit1;PathTracing
941;285;0;287;3,938095;2,2431;-0,4329;2,5649;User18;3DMouse;Circuit1;PathTracing
942;286;0;288;3,951832;2,232;-0,4423;2,5649;User18;3DMouse;Circuit1;PathTracing
943;287;0;289;3,965122;2,2217;-0,4474;2,5649;User18;3DMouse;Circuit1;PathTracing
944;288;0;290;3,979572;2,2097;-0,4474;2,5649;User18;3DMouse;Circuit1;PathTracing
945;289;0;291;3,993622;2,2037;-0,4474;2,5649;User18;3DMouse;Circuit1;PathTracing
946;290;0;292;4,007046;2,1994;-0,4474;2,5649;User18;3DMouse;Circuit1;PathTracing
947;291;0;293;4,022266;2,1994;-0,4474;2,5649;User18;3DMouse;Circuit1;PathTracing
948;292;0;294;4,035812;2,1994;-0,4474;2,5649;User18;3DMouse;Circuit1;PathTracing
949;293;0;295;4,048691;2,1994;-0,4474;2,5649;User18;3DMouse;Circuit1;PathTracing
950;294;0;296;4,061222;2,1994;-0,4474;2,5649;User18;3DMouse;Circuit1;PathTracing
951;295;0;297;4,073822;2,1994;-0,4474;2,5649;User18;3DMouse;Circuit1;PathTracing
952;296;0;298;4,087032;2,1994;-0,4474;2,5649;User18;3DMouse;Circuit1;PathTracing
953;297;0;299;4,098644;2,1994;-0,4474;2,5649;User18;3DMouse;Circuit1;PathTracing
954;298;0;300;4,111294;2,1994;-0,4474;2,5649;User18;3DMouse;Circuit1;PathTracing
955;299;0;301;4,123177;2,1994;-0,4474;2,5649;User18;3DMouse;Circuit1;PathTracing
956;300;0;302;4,135887;2,1994;-0,4474;2,5649;User18;3DMouse;Circuit1;PathTracing
957;301;0;303;4,145741;2,1994;-0,4474;2,5649;User18;3DMouse;Circuit1;PathTracing
958;302;0;304;4,158436;2,1994;-0,4474;2,5649;User18;3DMouse;Circuit1;PathTracing
959;303;0;305;4,16983;2,1994;-0,4474;2,5649;User18;3DMouse;Circuit1;PathTracing
960;304;0;306;4,179974;2,1994;-0,4474;2,5649;User18;3DMouse;Circuit1;PathTracing
961;305;0;307;4,192337;2,1994;-0,4474;2,5649;User18;3DMouse;Circuit1;PathTracing
962;306;0;308;4,204308;2,1994;-0,4474;2,5649;User18;3DMouse;Circuit1;PathTracing
963;307;0;309;4,215824;2,1994;-0,4474;2,5649;User18;3DMouse;Circuit1;PathTracing
964;308;0;310;4,227695;2,1994;-0,4474;2,5649;User18;3DMouse;Circuit1;PathTracing
965;309;0;311;4,238316;2,1994;-0,4474;2,5649;User18;3DMouse;Circuit1;PathTracing
966;310;0;312;4,248924;2,1994;-0,4474;2,5649;User18;3DMouse;Circuit1;PathTracing
967;311;0;313;4,26088;2,1994;-0,4474;2,5649;User18;3DMouse;Circuit1;PathTracing
968;312;0;314;4,271019;2,1994;-0,4474;2,5649;User18;3DMouse;Circuit1;PathTracing
969;313;0;315;4,282345;2,1994;-0,4474;2,558;User18;3DMouse;Circuit1;PathTracing
970;314;0;316;4,297012;2,1994;-0,4474;2,5512;User18;3DMouse;Circuit1;PathTracing
971;315;0;317;4,31184;2,1994;-0,4474;2,5074;User18;3DMouse;Circuit1;PathTracing
972;316;0;318;4,325977;2,1994;-0,4474;2,4646;User18;3DMouse;Circuit1;PathTracing
973;317;0;319;4,33934;2,1857;-0,4474;2,4157;User18;3DMouse;Circuit1;PathTracing
974;318;0;320;4,353836;2,1506;-0,4526;2,3686;User18;3DMouse;Circuit1;PathTracing
975;319;0;321;4,367825;2,1017;-0,4672;2,3214;User18;3DMouse;Circuit1;PathTracing
976;320;0;322;4,379719;2,0426;-0,4886;2,2837;User18;3DMouse;Circuit1;PathTracing
977;321;0;323;4,393753;1,9834;-0,51;2,252;User18;3DMouse;Circuit1;PathTracing
978;322;0;324;4,406647;1,9243;-0,5314;2,2203;User18;3DMouse;Circuit1;PathTracing
979;323;0;325;4,421291;1,86;-0,5546;2,1749;User18;3DMouse;Circuit1;PathTracing
980;324;0;326;4,434704;1,7991;-0,5829;2,1226;User18;3DMouse;Circuit1;PathTracing
981;325;0;327;4,44619;1,7529;-0,6154;2,0694;User18;3DMouse;Circuit1;PathTracing
982;326;0;328;4,460575;1,7134;-0,6472;2,0206;User18;3DMouse;Circuit1;PathTracing
983;327;0;329;4,473312;1,6843;-0,6694;1,9812;User18;3DMouse;Circuit1;PathTracing
984;328;0;330;4,487663;1,6551;-0,6917;1,9417;User18;3DMouse;Circuit1;PathTracing
985;329;0;331;4,502071;1,638;-0,6994;1,9152;User18;3DMouse;Circuit1;PathTracing
986;330;0;332;4,515297;1,638;-0,6994;1,9032;User18;3DMouse;Circuit1;PathTracing
987;331;0;333;4,529362;1,638;-0,6994;1,9006;User18;3DMouse;Circuit1;PathTracing
988;332;0;334;4,54594;1,638;-0,6994;1,9006;User18;3DMouse;Circuit1;PathTracing
989;333;0;335;4,560596;1,638;-0,6994;1,9006;User18;3DMouse;Circuit1;PathTracing
990;334;0;336;4,572174;1,638;-0,6994;1,9006;User18;3DMouse;Circuit1;PathTracing
991;335;0;337;4,5858;1,638;-0,6994;1,9006;User18;3DMouse;Circuit1;PathTracing
992;0;0;1;0,02530479;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
993;1;0;3;0,04987907;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
994;2;0;4;0,06041527;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
995;3;0;5;0,07407188;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
996;4;0;6;0,08455086;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
997;5;0;7;0,09531021;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
998;6;0;8;0,1079845;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
999;7;0;9;0,1178474;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1000;8;0;10;0,1288891;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1001;9;0;11;0,1409588;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1002;10;0;12;0,1512947;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1003;11;0;13;0,1612282;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1004;12;0;14;0,1742001;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1005;13;0;15;0,1842213;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1006;14;0;16;0,1956482;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1007;15;0;17;0,2075768;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1008;16;0;18;0,2182808;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1009;17;0;19;0,2288971;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1010;18;0;20;0,2416172;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1011;19;0;21;0,2523594;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1012;20;0;22;0,2650566;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1013;21;0;23;0,2758121;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1014;22;0;24;0,2872581;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1015;23;0;25;0,3002472;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1016;24;0;26;0,3100758;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1017;25;0;27;0,3237667;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1018;26;0;28;0,3343792;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1019;27;0;29;0,3453903;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1020;28;0;30;0,3594246;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1021;29;0;31;0,3708992;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1022;30;0;32;0,3835373;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1023;31;0;33;0,3937492;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1024;32;0;34;0,4071407;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1025;33;0;35;0,4172649;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1026;34;0;36;0,4272385;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1027;35;0;37;0,4399204;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1028;36;0;38;0,4505863;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1029;37;0;39;0,4607334;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1030;38;0;40;0,4749393;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1031;39;0;41;0,4853935;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1032;40;0;42;0,4976692;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1033;41;0;43;0,508358;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1034;42;0;44;0,518158;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1035;43;0;45;0,530632;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1036;44;0;46;0,5416107;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1037;45;0;47;0,5521927;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1038;46;0;48;0,5629215;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1039;47;0;49;0,574625;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1040;48;0;50;0,5847569;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1041;49;0;51;0,5959282;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1042;50;0;52;0,6079998;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1043;51;0;53;0,6182213;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1044;52;0;54;0,6292953;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1045;53;0;55;0,642046;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1046;54;0;56;0,6537609;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1047;55;0;57;0,6667786;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1048;56;0;58;0,6767921;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1049;57;0;59;0,6901817;-2,7874;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1050;58;0;60;0,7012024;-2,7849;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1051;59;0;61;0,7161331;-2,7823;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1052;60;0;62;0,7291012;-2,7712;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1053;61;0;63;0,7433414;-2,754;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1054;62;0;64;0,7587509;-2,7352;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1055;63;0;65;0,7731934;-2,7146;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1056;64;0;66;0,7896309;-2,6889;0,132;-1,324;User17;3DMouse;Circuit1;PathTracing
1057;65;0;67;0,8028679;-2,6572;0,132;-1,3206;User17;3DMouse;Circuit1;PathTracing
1058;66;0;68;0,8182468;-2,6229;0,132;-1,3137;User17;3DMouse;Circuit1;PathTracing
1059;67;0;69;0,831049;-2,5834;0,1406;-1,3051;User17;3DMouse;Circuit1;PathTracing
1060;68;0;70;0,8421574;-2,5389;0,1508;-1,2931;User17;3DMouse;Circuit1;PathTracing
1061;69;0;71;0,8557053;-2,4943;0,1611;-1,2811;User17;3DMouse;Circuit1;PathTracing
1062;70;0;72;0,8690453;-2,4446;0,1748;-1,2648;User17;3DMouse;Circuit1;PathTracing
1063;71;0;73;0,8830509;-2,3906;0,1903;-1,2494;User17;3DMouse;Circuit1;PathTracing
1064;72;0;74;0,8956451;-2,3306;0,216;-1,2348;User17;3DMouse;Circuit1;PathTracing
1065;73;0;75;0,9090099;-2,2569;0,2477;-1,222;User17;3DMouse;Circuit1;PathTracing
1066;74;0;76;0,9222317;-2,1832;0,2794;-1,2091;User17;3DMouse;Circuit1;PathTracing
1067;75;0;77;0,9360714;-2,0966;0,3094;-1,1988;User17;3DMouse;Circuit1;PathTracing
1068;76;0;78;0,9506073;-2,0006;0,3411;-1,1877;User17;3DMouse;Circuit1;PathTracing
1069;77;0;79;0,9626503;-1,8943;0,3771;-1,1731;User17;3DMouse;Circuit1;PathTracing
1070;78;0;80;0,975647;-1,776;0,4131;-1,156;User17;3DMouse;Circuit1;PathTracing
1071;79;0;81;0,9889889;-1,6534;0,4474;-1,1354;User17;3DMouse;Circuit1;PathTracing
1072;80;0;82;1,003054;-1,5309;0,4817;-1,1148;User17;3DMouse;Circuit1;PathTracing
1073;81;0;83;1,017443;-1,4023;0,5194;-1,0917;User17;3DMouse;Circuit1;PathTracing
1074;82;0;84;1,02877;-1,2686;0,5571;-1,0651;User17;3DMouse;Circuit1;PathTracing
1075;83;0;85;1,042339;-1,1314;0,5974;-1,0368;User17;3DMouse;Circuit1;PathTracing
1076;84;0;86;1,056221;-0,996;0,6403;-1,0086;User17;3DMouse;Circuit1;PathTracing
1077;85;0;87;1,068947;-0,8632;0,6831;-0,9794;User17;3DMouse;Circuit1;PathTracing
1078;86;0;88;1,08181;-0,7303;0,726;-0,9503;User17;3DMouse;Circuit1;PathTracing
1079;87;0;89;1,09339;-0,5992;0,7628;-0,9228;User17;3DMouse;Circuit1;PathTracing
1080;88;0;90;1,107296;-0,474;0,7963;-0,8946;User17;3DMouse;Circuit1;PathTracing
1081;89;0;91;1,119383;-0,3583;0,8314;-0,8663;User17;3DMouse;Circuit1;PathTracing
1082;90;0;92;1,133207;-0,2546;0,8657;-0,838;User17;3DMouse;Circuit1;PathTracing
1083;91;0;93;1,145674;-0,1509;0,9;-0,8097;User17;3DMouse;Circuit1;PathTracing
1084;92;0;94;1,159595;-0,0549;0,9274;-0,784;User17;3DMouse;Circuit1;PathTracing
1085;93;0;95;1,173294;0,0394;0,9583;-0,7617;User17;3DMouse;Circuit1;PathTracing
1086;94;0;96;1,185894;0,132;0,9883;-0,7403;User17;3DMouse;Circuit1;PathTracing
1087;95;0;97;1,198772;0,2254;1,0157;-0,7197;User17;3DMouse;Circuit1;PathTracing
1088;96;0;98;1,210564;0,3171;1,0448;-0,6966;User17;3DMouse;Circuit1;PathTracing
1089;97;0;99;1,225559;0,4088;1,074;-0,6734;User17;3DMouse;Circuit1;PathTracing
1090;98;0;100;1,239836;0,4954;1,1023;-0,6528;User17;3DMouse;Circuit1;PathTracing
1091;99;0;101;1,252485;0,5717;1,1228;-0,634;User17;3DMouse;Circuit1;PathTracing
1092;100;0;102;1,266211;0,6257;1,128;-0,622;User17;3DMouse;Circuit1;PathTracing
1093;101;0;103;1,278639;0,6548;1,1288;-0,6194;User17;3DMouse;Circuit1;PathTracing
1094;102;0;104;1,292536;0,6626;1,1288;-0,6194;User17;3DMouse;Circuit1;PathTracing
1095;103;0;105;1,306536;0,6703;1,1288;-0,6194;User17;3DMouse;Circuit1;PathTracing
1096;104;0;106;1,318659;0,6703;1,1288;-0,6194;User17;3DMouse;Circuit1;PathTracing
1097;105;0;107;1,329386;0,6703;1,1288;-0,6194;User17;3DMouse;Circuit1;PathTracing
1098;106;0;108;1,341166;0,6703;1,1288;-0,6194;User17;3DMouse;Circuit1;PathTracing
1099;107;0;109;1,352266;0,6703;1,1288;-0,6194;User17;3DMouse;Circuit1;PathTracing
1100;108;0;110;1,365534;0,6703;1,1288;-0,6194;User17;3DMouse;Circuit1;PathTracing
1101;109;0;111;1,375772;0,6703;1,1288;-0,6194;User17;3DMouse;Circuit1;PathTracing
1102;110;0;112;1,386511;0,6703;1,1288;-0,6194;User17;3DMouse;Circuit1;PathTracing
1103;111;0;113;1,39921;0,6703;1,1288;-0,6194;User17;3DMouse;Circuit1;PathTracing
1104;112;0;114;1,409761;0,6703;1,1288;-0,6194;User17;3DMouse;Circuit1;PathTracing
1105;113;0;115;1,423193;0,6703;1,1288;-0,6194;User17;3DMouse;Circuit1;PathTracing
1106;114;0;116;1,433817;0,6703;1,1288;-0,6194;User17;3DMouse;Circuit1;PathTracing
1107;115;0;117;1,443083;0,6703;1,1288;-0,6194;User17;3DMouse;Circuit1;PathTracing
1108;116;0;118;1,455759;0,6703;1,1288;-0,5894;User17;3DMouse;Circuit1;PathTracing
1109;117;0;119;1,469736;0,6703;1,1288;-0,538;User17;3DMouse;Circuit1;PathTracing
1110;118;0;120;1,483885;0,6703;1,1288;-0,4866;User17;3DMouse;Circuit1;PathTracing
1111;119;0;121;1,495893;0,6703;1,1288;-0,4291;User17;3DMouse;Circuit1;PathTracing
